"","CustomerID","last_order","r","f","m","r_score","f_score","m_score","total_score","fm_score"
"2555",15820,2011-01-24,319,1,206.98,1,1,1,3,2
"2556",15821,2011-10-26,44,2,570.96,3,2,2,6,4
"2557",15822,2011-12-06,3,2,885.47,4,2,3,7,5
"2558",15823,2010-12-02,372,1,15,1,1,1,3,2
"2559",15825,2011-06-20,172,1,532.94,1,1,2,4,3
"2560",15826,2011-10-14,56,3,1654.31,2,3,4,7,7
"2561",15827,2011-09-27,73,14,1836.09,2,4,4,8,8
"2562",15829,2011-09-01,99,2,636.14,2,2,2,5,4
"2563",15830,2011-11-02,37,1,576,3,1,2,5,3
"2564",15831,2011-10-12,58,3,794.64,2,3,3,6,6
"2565",15832,2011-03-30,254,1,836.79,1,1,3,4,4
"2566",15834,2011-09-30,70,4,2222.65,2,3,4,8,7
"2567",15835,2011-10-26,44,4,954.09,3,3,3,7,6
"2568",15836,2011-10-20,50,1,137.37,3,1,1,4,2
"2569",15837,2011-10-06,64,1,391.98,2,1,2,5,3
"2570",15838,2011-11-28,11,19,33643.08,4,4,4,9,8
"2571",15839,2011-11-06,33,3,1048.49,3,3,3,6,6
"2572",15840,2011-10-12,58,2,355.56,2,2,2,5,4
"2573",15841,2011-09-28,72,4,1224.06,2,3,3,8,6
"2574",15843,2011-02-09,303,1,118.95,1,1,1,3,2
"2575",15844,2011-10-24,46,1,130.74,3,1,1,4,2
"2576",15845,2011-11-22,17,8,3711.77,4,4,4,9,8
"2577",15847,2011-11-01,38,2,389.27,3,2,2,6,4
"2578",15850,2011-11-20,19,2,234.88,3,2,1,6,3
"2579",15852,2011-06-06,186,2,160.71,1,2,1,4,3
"2580",15853,2011-10-19,51,1,110.8,2,1,1,4,2
"2581",15854,2011-12-05,4,12,2969.12,4,4,4,9,8
"2582",15855,2011-07-26,136,5,712.24,2,4,3,6,7
"2583",15856,2011-12-05,4,27,16142.38,4,4,4,9,8
"2584",15857,2011-11-21,18,1,297,3,1,1,5,2
"2585",15858,2011-11-24,15,5,1427.57,4,4,3,9,7
"2586",15860,2011-10-30,40,8,965.16,3,4,3,7,7
"2587",15861,2011-11-27,12,8,3146.92,4,4,4,9,8
"2588",15862,2011-12-01,8,4,832.88,4,3,3,8,6
"2589",15863,2011-11-14,25,2,68.84,3,2,1,5,3
"2590",15864,2011-11-17,22,6,1936.32,3,4,4,9,8
"2591",15865,2011-10-30,40,3,895.13,3,3,3,6,6
"2592",15866,2011-08-30,101,1,211.89,2,1,1,3,2
"2593",15867,2011-12-04,5,15,3803.6,4,4,4,9,8
"2594",15869,2011-03-07,277,2,149.64,1,2,1,4,3
"2595",15870,2011-11-07,32,1,351.44,3,1,2,4,3
"2596",15872,2011-11-25,14,2,316.25,4,2,2,6,4
"2597",15874,2011-10-07,63,7,4405.88,2,4,4,8,8
"2598",15877,2011-12-08,1,2,490.33,4,2,2,7,4
"2599",15880,2010-12-05,369,1,329.03,1,1,2,3,3
"2600",15881,2011-01-31,312,5,501.39,1,4,2,6,6
"2601",15882,2011-05-25,198,4,514.08,1,3,2,6,5
"2602",15883,2011-12-07,2,2,396.48,4,2,2,7,4
"2603",15885,2011-09-08,92,2,364.35,2,2,2,4,4
"2604",15886,2011-10-10,60,1,181.09,2,1,1,4,2
"2605",15888,2011-09-20,80,1,162.64,2,1,1,4,2
"2606",15889,2011-07-06,156,2,400.77,1,2,2,5,4
"2607",15891,2011-04-27,226,1,509.13,1,1,2,4,3
"2608",15894,2011-03-31,253,2,257.6,1,2,1,4,3
"2609",15895,2011-07-13,149,1,179.17,1,1,1,3,2
"2610",15897,2011-05-29,194,2,208.59,1,2,1,4,3
"2611",15898,2011-12-08,1,5,1383.83,4,4,3,9,7
"2612",15899,2010-12-06,368,1,56.25,1,1,1,3,2
"2613",15900,2011-11-16,23,1,337.28,3,1,2,5,3
"2614",15901,2011-11-23,16,3,349.75,4,3,2,6,5
"2615",15903,2011-11-30,9,7,5126.76,4,4,4,9,8
"2616",15904,2011-12-01,8,1,164.68,4,1,1,5,2
"2617",15906,2011-11-20,19,7,1567.69,3,4,3,9,7
"2618",15907,2011-12-06,3,3,881.87,4,3,3,7,6
"2619",15909,2011-06-19,173,1,191.94,1,1,1,3,2
"2620",15910,2011-12-09,0,8,1228.88,4,4,3,9,7
"2621",15912,2011-06-14,178,2,264.62,1,2,1,4,3
"2622",15916,2011-11-23,16,8,1502.86,4,4,3,9,7
"2623",15917,2011-04-06,247,1,123.1,1,1,1,3,2
"2624",15918,2011-06-02,190,2,334.23,1,2,2,4,4
"2625",15919,2011-11-20,19,2,525.69,3,2,2,7,4
"2626",15920,2011-07-08,154,3,163.55,1,3,1,4,4
"2627",15921,2011-06-20,172,1,323.03,1,1,2,3,3
"2628",15922,2010-12-01,373,1,369.5,1,1,2,3,3
"2629",15923,2010-12-02,372,1,127.08,1,1,1,3,2
"2630",15925,2011-05-29,194,1,207.15,1,1,1,3,2
"2631",15930,2011-10-03,67,1,426.63,2,1,2,5,3
"2632",15932,2011-12-05,4,8,2495.87,4,4,4,9,8
"2633",15933,2011-11-18,21,3,1107.46,3,3,3,7,6
"2634",15935,2011-04-14,239,1,108.04,1,1,1,3,2
"2635",15937,2011-10-06,64,1,145.35,2,1,1,4,2
"2636",15938,2011-08-19,112,5,404.58,2,4,2,6,6
"2637",15939,2011-09-11,89,15,6115.01,2,4,4,8,8
"2638",15940,2011-02-01,311,1,35.8,1,1,1,3,2
"2639",15942,2011-07-29,133,1,337.44,2,1,2,3,3
"2640",15944,2011-03-08,276,1,325.1,1,1,2,3,3
"2641",15945,2010-12-09,365,1,181,1,1,1,3,2
"2642",15947,2011-09-18,82,1,1708.24,2,1,4,6,5
"2643",15948,2011-12-01,8,2,955.24,4,2,3,7,5
"2644",15949,2011-11-23,16,2,364.72,4,2,2,6,4
"2645",15950,2011-11-08,31,4,1744.71,3,3,4,8,7
"2646",15951,2011-12-01,8,2,708.22,4,2,3,7,5
"2647",15952,2011-11-06,33,4,781.91,3,3,3,7,6
"2648",15953,2011-11-24,15,8,1657.28,4,4,4,9,8
"2649",15955,2011-11-15,24,14,4416.26,3,4,4,9,8
"2650",15957,2011-11-08,31,1,428.89,3,1,2,5,3
"2651",15958,2011-09-26,74,1,104.35,2,1,1,4,2
"2652",15963,2011-11-20,19,2,470.76,3,2,2,7,4
"2653",15965,2011-11-22,17,4,808.87,4,3,3,8,6
"2654",15967,2011-11-16,23,2,397.68,3,2,2,7,4
"2655",15969,2011-12-07,2,3,666.1,4,3,2,7,5
"2656",15970,2011-02-09,303,1,314.1,1,1,2,3,3
"2657",15971,2011-11-22,17,12,4199.85,4,4,4,9,8
"2658",15973,2010-12-08,366,1,307.82,1,1,2,3,3
"2659",15974,2011-10-31,39,7,3442.15,3,4,4,8,8
"2660",15975,2011-09-16,84,1,371.01,2,1,2,4,3
"2661",15976,2011-06-27,165,2,427.64,1,2,2,5,4
"2662",15977,2011-11-22,17,2,1054.73,4,2,3,7,5
"2663",15978,2011-09-23,77,1,1098.78,2,1,3,5,4
"2664",15980,2011-09-12,88,3,2398.86,2,3,4,7,7
"2665",15981,2011-11-15,24,8,3408.48,3,4,4,9,8
"2666",15983,2011-11-17,22,4,1465.12,3,3,3,9,6
"2667",15984,2011-12-07,2,10,2780.63,4,4,4,9,8
"2668",15985,2011-08-08,123,2,1142.42,2,2,3,5,5
"2669",15986,2011-11-09,30,1,168.12,3,1,1,4,2
"2670",15987,2011-11-27,12,7,1432.77,4,4,3,9,7
"2671",15988,2011-11-20,19,1,156.78,3,1,1,5,2
"2672",15990,2011-10-26,44,2,792.11,3,2,3,6,5
"2673",15992,2011-12-06,3,1,41.99,4,1,1,5,2
"2674",15993,2011-12-01,8,7,2768.97,4,4,4,9,8
"2675",15994,2011-10-16,54,1,414.27,2,1,2,5,3
"2676",15996,2011-09-12,88,6,1032.58,2,4,3,7,7
"2677",15998,2011-11-03,36,5,3080.22,3,4,4,8,8
"2678",16000,2011-12-07,2,3,12393.7,4,3,4,8,7
"2679",16003,2011-11-10,29,5,2735.37,3,4,4,8,8
"2680",16005,2011-11-27,12,4,578.71,4,3,2,8,5
"2681",16006,2011-05-12,211,1,101.4,1,1,1,3,2
"2682",16007,2011-10-23,47,4,1693.81,3,3,4,8,7
"2683",16008,2011-11-16,23,3,478.78,3,3,2,7,5
"2684",16009,2011-11-17,22,4,972.11,3,3,3,8,6
"2685",16010,2011-04-08,245,3,392.4,1,3,2,5,5
"2686",16011,2011-12-01,8,16,3352.96,4,4,4,9,8
"2687",16012,2011-11-04,35,3,1415.29,3,3,3,7,6
"2688",16013,2011-12-06,3,47,37130.6,4,4,4,9,8
"2689",16014,2011-11-02,37,3,646.83,3,3,2,6,5
"2690",16015,2011-12-06,3,3,704.26,4,3,3,7,6
"2691",16016,2011-12-06,3,8,1465.51,4,4,3,9,7
"2692",16017,2011-10-23,47,1,211.88,3,1,1,4,2
"2693",16018,2011-10-31,39,2,408.9,3,2,2,6,4
"2694",16019,2011-10-24,46,9,3786.24,3,4,4,8,8
"2695",16020,2011-11-23,16,3,851.01,4,3,3,7,6
"2696",16022,2011-03-24,260,1,602.63,1,1,2,4,3
"2697",16023,2011-10-24,46,3,719.81,3,3,3,6,6
"2698",16024,2011-11-27,12,1,245.75,4,1,1,5,2
"2699",16025,2011-11-10,29,1,439.66,3,1,2,5,3
"2700",16026,2011-10-27,43,1,236.09,3,1,1,4,2
"2701",16027,2011-09-09,91,6,934.62,2,4,3,7,7
"2702",16029,2011-11-01,38,63,80850.84,3,4,4,8,8
"2703",16030,2011-02-03,309,1,331.24,1,1,2,3,3
"2704",16031,2011-09-08,92,2,547.9,2,2,2,5,4
"2705",16033,2011-12-04,5,20,8778.82,4,4,4,9,8
"2706",16034,2011-05-27,196,3,437.7,1,3,2,5,5
"2707",16036,2011-09-13,87,2,758.92,2,2,3,6,5
"2708",16037,2011-03-15,269,3,855.02,1,3,3,5,6
"2709",16038,2011-12-02,7,3,471.78,4,3,2,7,5
"2710",16040,2011-10-05,65,3,1313.55,2,3,3,7,6
"2711",16041,2011-11-09,30,3,3166.4,3,3,4,7,7
"2712",16042,2011-11-17,22,5,1177.47,3,4,3,8,7
"2713",16043,2011-11-02,37,4,773.99,3,3,3,7,6
"2714",16045,2011-08-12,119,4,1340.7,2,3,3,7,6
"2715",16048,2010-12-01,373,2,256.44,1,2,1,4,3
"2716",16049,2011-10-30,40,3,1074.81,3,3,3,6,6
"2717",16050,2011-06-19,173,1,137.9,1,1,1,3,2
"2718",16052,2011-10-16,54,1,362.06,2,1,2,4,3
"2719",16053,2011-11-07,32,2,1511.95,3,2,3,7,5
"2720",16054,2011-07-17,145,1,783.9,1,1,3,4,4
"2721",16055,2011-05-03,220,1,134.8,1,1,1,3,2
"2722",16056,2011-10-25,45,1,650.75,3,1,2,5,3
"2723",16057,2011-11-23,16,7,2263.12,4,4,4,9,8
"2724",16059,2011-10-05,65,6,1453.16,2,4,3,8,7
"2725",16062,2011-11-30,9,4,1153.62,4,3,3,8,6
"2726",16063,2011-03-24,260,1,335.32,1,1,2,3,3
"2727",16065,2010-12-09,365,1,367.14,1,1,2,3,3
"2728",16066,2011-11-23,16,5,1521.04,4,4,3,9,7
"2729",16070,2011-11-17,22,2,852.15,3,2,3,7,5
"2730",16071,2011-10-26,44,1,326.24,3,1,2,4,3
"2731",16072,2011-02-24,288,1,584.32,1,1,2,4,3
"2732",16073,2011-02-15,297,1,122.4,1,1,1,3,2
"2733",16076,2011-12-06,3,10,2234.73,4,4,4,9,8
"2734",16078,2011-03-01,283,1,79.2,1,1,1,3,2
"2735",16079,2011-11-23,16,3,1352,4,3,3,8,6
"2736",16080,2011-09-19,81,2,217.16,2,2,1,5,3
"2737",16081,2011-10-14,56,5,2799.42,2,4,4,8,8
"2738",16083,2011-08-31,100,2,1317.62,2,2,3,6,5
"2739",16084,2011-02-13,299,1,436.18,1,1,2,4,3
"2740",16085,2011-11-16,23,5,981.51,3,4,3,8,7
"2741",16086,2011-10-11,59,5,1121.39,2,4,3,7,7
"2742",16091,2011-07-08,154,2,315.06,1,2,2,4,4
"2743",16092,2011-08-17,114,3,817.86,2,3,3,5,6
"2744",16093,2011-08-25,106,1,17,2,1,1,3,2
"2745",16094,2011-11-28,11,4,1078.23,4,3,3,8,6
"2746",16096,2011-03-20,264,1,320.62,1,1,2,3,3
"2747",16097,2011-04-13,240,1,185.05,1,1,1,3,2
"2748",16098,2011-09-13,87,7,2005.63,2,4,4,8,8
"2749",16099,2011-10-20,50,3,731.9,3,3,3,6,6
"2750",16101,2011-09-30,70,1,1290.7,2,1,3,6,4
"2751",16102,2011-10-28,42,3,1842.14,3,3,4,7,7
"2752",16103,2011-12-02,7,6,1429.64,4,4,3,9,7
"2753",16104,2011-10-09,61,1,298.21,2,1,1,4,2
"2754",16105,2011-04-05,248,1,336.96,1,1,2,3,3
"2755",16106,2011-10-05,65,1,108.38,2,1,1,4,2
"2756",16107,2011-11-22,17,7,3204.16,4,4,4,9,8
"2757",16108,2011-09-16,84,1,842.5,2,1,3,5,4
"2758",16109,2011-05-05,218,2,611.88,1,2,2,5,4
"2759",16110,2011-10-25,45,3,1320.95,3,3,3,7,6
"2760",16112,2011-07-19,143,4,195.74,1,3,1,5,4
"2761",16113,2011-06-09,183,1,161.38,1,1,1,3,2
"2762",16114,2011-06-22,170,1,135.75,1,1,1,3,2
"2763",16115,2011-11-30,9,8,1660.88,4,4,4,9,8
"2764",16116,2011-05-12,211,1,612.78,1,1,2,4,3
"2765",16117,2011-06-03,189,1,232.21,1,1,1,3,2
"2766",16119,2011-12-01,8,2,423.36,4,2,2,7,4
"2767",16120,2011-10-11,59,4,1309.14,2,3,3,8,6
"2768",16121,2011-10-13,57,2,854.66,2,2,3,6,5
"2769",16122,2011-09-27,73,4,684.42,2,3,3,7,6
"2770",16123,2011-10-19,51,1,307.78,2,1,2,4,3
"2771",16124,2011-01-26,317,1,249,1,1,1,3,2
"2772",16125,2010-12-07,367,1,289.35,1,1,1,3,2
"2773",16126,2011-11-10,29,4,6287.77,3,3,4,8,7
"2774",16127,2011-10-31,39,1,656.25,3,1,2,5,3
"2775",16128,2011-11-22,17,5,1880.22,4,4,4,9,8
"2776",16131,2011-10-19,51,6,3506.54,2,4,4,8,8
"2777",16133,2011-12-06,3,33,14589.04,4,4,4,9,8
"2778",16134,2011-11-18,21,2,618.09,3,2,2,7,4
"2779",16135,2011-03-22,262,1,517.55,1,1,2,4,3
"2780",16136,2011-10-11,59,3,709.38,2,3,3,6,6
"2781",16139,2011-11-21,18,3,635.41,3,3,2,7,5
"2782",16140,2011-10-05,65,2,725.18,2,2,3,6,5
"2783",16141,2011-09-12,88,1,620.4,2,1,2,5,3
"2784",16142,2011-04-04,249,1,535.34,1,1,2,4,3
"2785",16143,2011-12-06,3,6,2424.94,4,4,4,9,8
"2786",16144,2011-04-07,246,1,175.2,1,1,1,3,2
"2787",16145,2011-12-01,8,11,3799.49,4,4,4,9,8
"2788",16146,2011-07-05,157,3,734.13,1,3,3,5,6
"2789",16147,2011-07-29,133,1,375,2,1,2,3,3
"2790",16148,2011-02-16,296,1,76.32,1,1,1,3,2
"2791",16149,2011-12-05,4,2,280.52,4,2,1,6,3
"2792",16150,2011-10-28,42,5,2053.02,3,4,4,8,8
"2793",16152,2011-03-16,268,1,1829.04,1,1,4,5,5
"2794",16153,2011-10-21,49,5,1824.23,3,4,4,8,8
"2795",16156,2011-12-01,8,9,3092.04,4,4,4,9,8
"2796",16157,2011-11-24,15,3,656.69,4,3,2,7,5
"2797",16159,2011-03-03,281,1,348.2,1,1,2,3,3
"2798",16160,2011-10-05,65,2,1025.44,2,2,3,6,5
"2799",16161,2011-12-08,1,19,5533.67,4,4,4,9,8
"2800",16162,2011-04-01,252,1,37.4,1,1,1,3,2
"2801",16163,2011-04-21,232,2,856.6,1,2,3,5,5
"2802",16164,2011-11-22,17,3,822.48,4,3,3,7,6
"2803",16168,2011-11-29,10,27,3787.6,4,4,4,9,8
"2804",16169,2011-12-01,8,4,1822.97,4,3,4,9,7
"2805",16170,2011-10-20,50,6,1885.05,3,4,4,8,8
"2806",16171,2011-10-11,59,1,73.2,2,1,1,4,2
"2807",16172,2011-09-05,95,5,1140.21,2,4,3,6,7
"2808",16173,2011-11-24,15,6,1418.32,4,4,3,9,7
"2809",16174,2011-08-05,126,3,1009.55,2,3,3,5,6
"2810",16175,2011-09-06,94,4,1037.59,2,3,3,6,6
"2811",16177,2011-10-20,50,1,331.95,3,1,2,4,3
"2812",16178,2011-07-24,138,1,197.9,2,1,1,3,2
"2813",16179,2011-10-10,60,1,215.83,2,1,1,4,2
"2814",16180,2011-08-31,100,8,10254.18,2,4,4,7,8
"2815",16181,2011-09-27,73,1,305.54,2,1,1,4,2
"2816",16182,2011-09-28,72,4,6617.65,2,3,4,8,7
"2817",16183,2011-10-03,67,1,338.71,2,1,2,4,3
"2818",16184,2011-10-06,64,6,1158.79,2,4,3,7,7
"2819",16185,2011-11-23,16,2,529.41,4,2,2,7,4
"2820",16186,2011-11-17,22,12,4006.94,3,4,4,9,8
"2821",16187,2011-11-08,31,15,6911.44,3,4,4,8,8
"2822",16188,2011-10-26,44,4,981.86,3,3,3,7,6
"2823",16189,2011-11-24,15,2,215.48,4,2,1,6,3
"2824",16190,2011-10-30,40,1,215.08,3,1,1,4,2
"2825",16191,2011-12-07,2,13,5180.52,4,4,4,9,8
"2826",16193,2011-04-17,236,1,314.45,1,1,2,3,3
"2827",16198,2011-09-25,75,1,400.681,2,1,2,5,3
"2828",16200,2011-12-05,4,2,1068.87,4,2,3,7,5
"2829",16201,2011-12-06,3,4,1863.47,4,3,4,9,7
"2830",16202,2010-12-14,360,1,365.27,1,1,2,3,3
"2831",16203,2011-10-12,58,4,592.9,2,3,2,7,5
"2832",16204,2011-11-16,23,1,384.18,3,1,2,5,3
"2833",16205,2011-11-09,30,4,751.03,3,3,3,7,6
"2834",16206,2011-10-16,54,4,537.06,2,3,2,7,5
"2835",16207,2011-11-14,25,1,394.38,3,1,2,5,3
"2836",16208,2011-10-26,44,2,664.26,3,2,2,6,4
"2837",16209,2011-09-12,88,5,2262.62,2,4,4,8,8
"2838",16210,2011-12-08,1,17,21076.3,4,4,4,9,8
"2839",16211,2011-09-12,88,1,547.02,2,1,2,5,3
"2840",16212,2011-11-20,19,2,690.34,3,2,3,7,5
"2841",16213,2011-09-22,78,1,159,2,1,1,4,2
"2842",16214,2011-06-22,170,3,1062.75,1,3,3,5,6
"2843",16215,2011-09-20,80,1,242.35,2,1,1,4,2
"2844",16216,2011-03-17,267,1,914.93,1,1,3,4,4
"2845",16217,2011-04-18,235,2,304.25,1,2,1,4,3
"2846",16218,2011-11-10,29,7,3084.68,3,4,4,8,8
"2847",16221,2011-11-03,36,3,860.86,3,3,3,6,6
"2848",16222,2011-01-25,318,1,773.55,1,1,3,4,4
"2849",16224,2011-10-13,57,4,1295.3,2,3,3,8,6
"2850",16225,2011-10-26,44,5,1096.32,3,4,3,7,7
"2851",16226,2011-05-20,203,3,255.12,1,3,1,4,4
"2852",16227,2011-04-28,225,1,314.22,1,1,2,3,3
"2853",16229,2011-09-13,87,2,1010.6,2,2,3,6,5
"2854",16230,2011-06-03,189,2,542.03,1,2,2,5,4
"2855",16232,2011-10-27,43,4,990.88,3,3,3,7,6
"2856",16233,2011-09-29,71,3,536.68,2,3,2,6,5
"2857",16235,2011-10-30,40,5,867.31,3,4,3,7,7
"2858",16236,2011-09-22,78,1,432.2,2,1,2,5,3
"2859",16239,2011-10-14,56,2,414.2,2,2,2,6,4
"2860",16240,2011-11-15,24,2,3718.8,3,2,4,8,6
"2861",16241,2011-11-30,9,13,2590.31,4,4,4,9,8
"2862",16242,2011-12-01,8,7,3579.86,4,4,4,9,8
"2863",16243,2011-11-06,33,2,409.1,3,2,2,6,4
"2864",16244,2011-05-12,211,2,1522.75,1,2,3,6,5
"2865",16245,2011-11-16,23,3,1413.66,3,3,3,8,6
"2866",16247,2011-06-22,170,1,114.56,1,1,1,3,2
"2867",16248,2011-10-09,61,1,152.94,2,1,1,4,2
"2868",16249,2011-10-18,52,5,1800.07,2,4,4,8,8
"2869",16250,2011-03-23,261,2,389.44,1,2,2,5,4
"2870",16253,2011-10-04,66,2,3683.86,2,2,4,7,6
"2871",16255,2011-11-23,16,8,2619.91,4,4,4,9,8
"2872",16256,2011-03-18,266,1,752.43,1,1,3,4,4
"2873",16257,2011-06-16,176,1,46.95,1,1,1,3,2
"2874",16258,2011-10-25,45,5,5203.51,3,4,4,8,8
"2875",16260,2011-10-20,50,1,1035.45,3,1,3,5,4
"2876",16261,2011-11-22,17,4,728.54,4,3,3,8,6
"2877",16265,2011-11-30,9,9,5447,4,4,4,9,8
"2878",16266,2011-09-27,73,7,861.89,2,4,3,7,7
"2879",16268,2011-09-29,71,2,667.65,2,2,2,6,4
"2880",16270,2010-12-21,353,1,1141.24,1,1,3,4,4
"2881",16271,2011-12-07,2,5,1404.64,4,4,3,9,7
"2882",16272,2011-08-15,116,1,411.7,2,1,2,4,3
"2883",16274,2010-12-01,373,1,331.55,1,1,2,3,3
"2884",16275,2011-05-27,196,1,559.87,1,1,2,4,3
"2885",16276,2011-06-16,176,1,810.6,1,1,3,4,4
"2886",16278,2011-08-31,100,1,566.38,2,1,2,4,3
"2887",16279,2011-11-18,21,3,1502.78,3,3,3,8,6
"2888",16281,2011-09-28,72,1,2062.06,2,1,4,6,5
"2889",16282,2011-01-04,339,1,168.3,1,1,1,3,2
"2890",16283,2011-12-04,5,5,1569.11,4,4,3,9,7
"2891",16284,2011-11-08,31,2,812.68,3,2,3,6,5
"2892",16287,2011-06-23,169,1,142.5,1,1,1,3,2
"2893",16292,2011-08-10,121,1,302.25,2,1,1,3,2
"2894",16293,2011-11-18,21,10,2248.99,3,4,4,9,8
"2895",16295,2011-11-30,9,4,1328.55,4,3,3,9,6
"2896",16297,2011-03-16,268,1,301.9,1,1,1,3,2
"2897",16298,2011-11-17,22,3,598.2,3,3,2,7,5
"2898",16302,2011-08-05,126,1,233.22,2,1,1,3,2
"2899",16303,2011-11-14,25,3,5360.63,3,3,4,7,7
"2900",16305,2011-07-24,138,1,361.22,2,1,2,3,3
"2901",16306,2011-05-10,213,6,632.27,1,4,2,6,6
"2902",16308,2011-11-02,37,4,2560,3,3,4,8,7
"2903",16309,2011-08-25,106,2,706.57,2,2,3,5,5
"2904",16311,2011-11-22,17,2,616.26,4,2,2,7,4
"2905",16313,2011-12-06,3,2,274.15,4,2,1,6,3
"2906",16315,2011-01-13,330,1,226.37,1,1,1,3,2
"2907",16316,2011-10-06,64,8,2938.91,2,4,4,8,8
"2908",16317,2011-08-12,119,3,1341.65,2,3,3,6,6
"2909",16318,2011-11-04,35,1,328.15,3,1,2,4,3
"2910",16319,2011-05-06,217,1,404.4,1,1,2,4,3
"2911",16320,2011-06-20,172,2,1038.46,1,2,3,5,5
"2912",16321,2011-09-28,72,5,373.65,2,4,2,6,6
"2913",16322,2011-12-08,1,2,326.75,4,2,2,6,4
"2914",16323,2011-05-27,196,1,207.5,1,1,1,3,2
"2915",16324,2011-08-03,128,3,408.59,2,3,2,5,5
"2916",16325,2011-10-24,46,3,594.24,3,3,2,6,5
"2917",16326,2011-12-04,5,14,3039.22,4,4,4,9,8
"2918",16327,2011-11-25,14,6,3789.67,4,4,4,9,8
"2919",16330,2011-11-22,17,3,251.91,4,3,1,6,4
"2920",16332,2011-11-11,28,7,1582.8,3,4,3,8,7
"2921",16333,2011-12-02,7,22,26626.8,4,4,4,9,8
"2922",16337,2011-11-03,36,1,151.05,3,1,1,4,2
"2923",16338,2011-07-05,157,1,214.8,1,1,1,3,2
"2924",16339,2011-02-28,284,1,94.05,1,1,1,3,2
"2925",16340,2011-08-24,107,1,534.31,2,1,2,4,3
"2926",16341,2011-11-15,24,4,1971.87,3,3,4,9,7
"2927",16342,2011-09-25,75,4,322.41,2,3,2,6,5
"2928",16343,2011-11-23,16,2,328.58,4,2,2,6,4
"2929",16344,2011-07-04,158,1,101.1,1,1,1,3,2
"2930",16345,2011-10-26,44,1,565.46,3,1,2,5,3
"2931",16347,2011-11-28,11,2,847.45,4,2,3,7,5
"2932",16348,2011-11-07,32,7,1413.31,3,4,3,8,7
"2933",16349,2011-02-22,290,1,53.5,1,1,1,3,2
"2934",16350,2011-11-18,21,4,1116.47,3,3,3,8,6
"2935",16351,2011-01-11,332,1,153.9,1,1,1,3,2
"2936",16352,2011-11-22,17,2,494.44,4,2,2,7,4
"2937",16353,2011-12-06,3,23,6675.71,4,4,4,9,8
"2938",16354,2011-10-07,63,2,395.8,2,2,2,6,4
"2939",16356,2011-05-26,197,3,211.77,1,3,1,4,4
"2940",16357,2011-11-06,33,3,658.88,3,3,2,6,5
"2941",16358,2011-12-08,1,4,2027.5,4,3,4,9,7
"2942",16359,2011-12-02,7,9,1750.92,4,4,4,9,8
"2943",16360,2011-12-05,4,6,3450.41,4,4,4,9,8
"2944",16361,2011-11-30,9,4,891.21,4,3,3,8,6
"2945",16362,2011-11-07,32,5,709.99,3,4,3,7,7
"2946",16363,2011-10-17,53,1,109.36,2,1,1,4,2
"2947",16364,2011-11-28,11,2,705.79,4,2,3,7,5
"2948",16365,2011-11-22,17,9,1540.42,4,4,3,9,7
"2949",16366,2011-11-21,18,1,327.3,3,1,2,5,3
"2950",16367,2011-11-02,37,2,800.67,3,2,3,6,5
"2951",16368,2011-12-07,2,2,479.91,4,2,2,7,4
"2952",16369,2011-11-21,18,3,1543.33,3,3,3,8,6
"2953",16370,2011-09-18,82,4,1301.91,2,3,3,8,6
"2954",16372,2011-11-06,33,2,355.73,3,2,2,5,4
"2955",16374,2011-10-04,66,2,458.78,2,2,2,6,4
"2956",16376,2011-12-01,8,2,974.96,4,2,3,7,5
"2957",16377,2011-03-17,267,1,676.2,1,1,3,4,4
"2958",16378,2011-04-06,247,3,362.95,1,3,2,4,5
"2959",16379,2011-12-05,4,4,2157.4,4,3,4,9,7
"2960",16380,2011-10-09,61,1,1743.15,2,1,4,6,5
"2961",16383,2011-09-26,74,2,643.76,2,2,2,6,4
"2962",16384,2011-09-11,89,2,584.5,2,2,2,6,4
"2963",16385,2011-10-10,60,3,554.86,2,3,2,6,5
"2964",16386,2011-11-11,28,2,302.57,3,2,1,5,3
"2965",16387,2011-01-21,322,1,94.36,1,1,1,3,2
"2966",16389,2011-10-17,53,4,1382.07,2,3,3,8,6
"2967",16392,2011-03-15,269,1,217.89,1,1,1,3,2
"2968",16393,2011-12-07,2,13,3040.96,4,4,4,9,8
"2969",16394,2011-10-14,56,5,1555.34,2,4,3,8,7
"2970",16395,2011-10-10,60,5,1482.06,2,4,3,8,7
"2971",16398,2011-07-08,154,2,1705.8,1,2,4,6,6
"2972",16399,2011-11-20,19,2,406.22,3,2,2,7,4
"2973",16400,2011-09-06,94,1,303.93,2,1,1,3,2
"2974",16401,2011-12-08,1,12,4098.32,4,4,4,9,8
"2975",16402,2011-03-20,264,2,293.45,1,2,1,4,3
"2976",16403,2011-01-31,312,1,177.5,1,1,1,3,2
"2977",16404,2011-09-30,70,1,443.05,2,1,2,5,3
"2978",16405,2011-02-10,302,2,167.25,1,2,1,4,3
"2979",16406,2011-11-21,18,1,154.35,3,1,1,5,2
"2980",16407,2011-11-27,12,10,2079.68,4,4,4,9,8
"2981",16409,2011-11-03,36,5,2022.98,3,4,4,8,8
"2982",16411,2011-11-20,19,2,211.7,3,2,1,6,3
"2983",16412,2011-10-17,53,1,135.99,2,1,1,4,2
"2984",16413,2011-10-14,56,1,262.2,2,1,1,4,2
"2985",16414,2011-11-18,21,2,126.25,3,2,1,6,3
"2986",16415,2011-10-26,44,1,200.27,3,1,1,4,2
